21	15762969	15765996	1	1	0	4	0	31
21	15766142	15777903	1	1	0	2	0	28
21	15778028	15791501	1	1	0	5	0	32
21	15791665	15799756	1	1	0	1	0	43
21	15799844	15805120	1	1	0	3	0	43
21	15805259	15808808	1	1	0	3	0	50
21	15805259	15811136	1	1	0	2	0	30
21	15808886	15811136	1	1	0	1	0	17
21	15809239	15811136	1	1	0	1	0	46
21	15811211	15818697	1	1	0	1	0	30
21	15818847	15824038	1	1	0	4	0	28
21	15822412	15824038	1	1	0	1	0	22
21	15824167	15824965	1	1	0	4	0	41
21	15825062	15826203	1	1	0	3	0	50
21	15826366	15826976	1	1	0	14	0	42
21	15827204	15830530	1	1	0	11	0	49
21	15830602	15831400	1	1	0	10	0	48
21	15831630	15833347	1	1	0	7	0	47
21	15833549	15842397	1	1	0	7	0	38
21	15833549	15864267	1	1	0	1	0	48
21	15842541	15849776	1	1	0	1	0	35
21	15842541	15864267	1	1	0	8	1	48
21	15864447	15866265	1	1	0	3	0	43
21	15866345	15870067	1	1	0	2	0	42
21	15870148	15874402	1	1	0	4	0	42
21	15874527	15877795	1	1	0	3	0	39
21	15877992	15878302	1	1	0	14	0	41
21	16419742	16487489	1	1	0	8	0	42
21	16487539	16537378	1	1	0	6	0	45
21	16535710	16537378	1	1	0	2	0	23
21	16537440	16606993	1	1	0	5	0	49
21	16564810	16594339	1	1	0	0	1	36
21	16594455	16606993	1	1	0	5	0	43
21	17513173	17547026	1	1	0	4	0	49
21	17547194	17551748	1	1	0	12	0	46
21	17551954	17558975	1	1	0	6	0	47
21	17559132	17560701	1	1	0	14	0	50
21	17560825	17561337	1	1	0	23	0	47
21	17561477	17565427	1	1	0	15	0	49
21	17565612	17593151	1	1	0	7	0	40
21	17594333	17598616	2	2	0	73	2	48
21	17598825	17604144	2	2	0	4	0	17
21	17598825	17604859	2	2	0	34	0	48
21	17598825	17608971	2	2	0	1	0	34
21	17604998	17608971	2	2	0	48	0	45
21	17607671	17608971	2	2	0	1	0	16
21	17609153	17610775	2	2	0	1	0	46
21	17609153	17611619	2	2	0	1	0	25
21	17609153	17612698	2	2	0	17	0	46
21	17793582	17795207	2	2	0	7	0	34
21	17795271	17796581	2	2	0	8	0	45
21	17797119	17818191	2	2	0	3	0	46
21	17818326	17819302	2	2	0	2	0	43
21	18256819	18256969	1	1	0	2	0	43
21	18257128	18260199	1	1	0	2	0	48
21	18262894	18265953	1	1	0	2	0	25
21	25585755	25588834	2	2	0	5	0	45
21	25588883	25592811	2	2	0	9	0	42
21	25592966	25593892	2	2	0	22	0	48
21	25593959	25597301	2	2	0	9	0	44
21	25597415	25599798	2	2	0	3	0	29
21	25599867	25601367	2	2	0	3	0	38
21	25601468	25603795	2	2	0	4	0	47
21	25606656	25607402	2	2	0	2	0	34
21	25706087	25709433	1	1	0	1	0	16
21	25709450	25712339	1	1	0	1	0	16
21	25724678	25725225	2	2	0	287	0	50
21	25725351	25729630	2	2	0	300	2	50
21	25729802	25734332	2	2	0	8	0	48
21	25729802	25734852	2	2	0	123	0	43
21	25729802	25734988	2	2	0	6	0	43
21	25729802	25735314	2	2	0	3	0	43
21	25734376	25734852	2	2	0	1	0	33
21	25735579	25741572	1	1	0	3	0	39
21	25745355	25749035	1	1	0	1	0	17
21	25749121	25751988	1	1	0	4	0	47
21	25752235	25758009	1	1	0	1	0	46
21	25758205	25762311	1	1	0	1	0	24
21	25762366	25764209	1	1	0	1	0	14
21	25764351	25764594	1	1	0	5	0	46
21	25764788	25769003	1	1	0	6	0	38
21	25881772	25891721	2	2	0	52	0	50
21	25891869	25897572	2	2	0	30	0	48
21	25897674	25905023	2	2	0	33	0	46
21	25905078	25911740	2	2	0	49	0	50
21	25911963	25954589	2	2	0	49	0	47
21	25945248	26050999	2	2	0	0	3	24
21	25954690	25955626	2	2	0	27	0	50
21	25955756	25975069	2	2	0	47	0	47
21	25975229	25975953	2	2	0	14	0	50
21	25976029	25982343	2	2	0	23	0	46
21	25982478	25997359	2	2	0	10	0	48
21	25982478	26000014	2	2	0	10	0	48
21	25997417	26000014	2	2	0	5	0	49
21	26000183	26021839	2	2	0	24	3	32
21	26051194	26053235	2	2	0	31	0	49
21	26053349	26089942	2	2	0	32	0	46
21	26090073	26111978	2	2	0	34	0	49
21	26112147	26170563	2	2	0	25	0	44
21	26838279	26838438	2	2	0	3	0	48
21	26838615	26839586	2	2	0	3	0	34
21	26839763	26839874	2	2	0	2	0	38
21	26840062	26840275	2	2	0	3	0	20
21	26840563	26840997	2	2	0	2	0	37
21	26841166	26841857	2	2	0	2	0	35
21	26841991	26842338	2	2	0	2	0	33
21	26842686	26844224	2	2	0	4	0	44
21	26943548	26954738	2	2	0	1	0	23
21	28876492	28878191	2	2	0	5	0	40
21	28878334	28879869	2	2	0	4	0	45
21	28879954	28882159	2	2	0	4	0	48
21	28882251	28882984	2	2	0	2	0	20
21	28883072	28885211	2	2	0	1	0	17
21	28930511	28931154	2	2	0	11	0	39
21	28931323	28932469	2	2	0	2	0	40
21	28932665	28935108	2	2	0	7	0	41
21	28935330	28936525	2	2	0	6	0	36
21	28936698	28941219	2	2	0	3	0	48
21	28941407	28943261	2	2	0	4	0	47
21	28943337	28943666	2	2	0	4	0	38
21	28943905	28944382	2	4	0	3	0	33
21	28944597	28945806	2	2	0	4	0	40
21	28945952	28946151	2	2	0	3	0	26
21	28952265	28953216	2	2	0	2	0	16
21	28953377	28956761	2	2	0	4	0	44
21	28956949	28957331	2	2	0	1	0	31
21	28957477	28958385	2	2	0	2	0	48
21	28958540	28959457	2	2	0	3	0	48
21	28959698	28960516	2	2	0	9	0	43
21	28960707	28965864	2	2	0	4	0	44
21	28960707	28998110	2	2	0	1	0	21
21	28967180	28969465	2	2	0	3	0	27
21	28969602	28970551	2	2	0	2	0	27
21	28970743	28971270	2	2	0	2	0	44
21	28971445	28981118	2	2	0	3	0	34
21	28982369	28984691	2	2	0	2	0	45
21	28986238	28986730	2	4	0	3	0	29
21	28986935	28992763	2	2	0	1	0	12
21	29006652	29007760	2	2	0	10	0	46
21	29008124	29008239	2	2	0	1	0	16
21	29008124	29008394	2	2	0	2	0	42
21	29008308	29008394	2	2	0	3	0	42
21	29008622	29019210	2	2	0	8	0	49
21	29024778	29027872	1	1	0	5	0	38
21	29027975	29030594	1	1	0	7	0	47
21	29030774	29034836	1	1	0	5	0	50
21	29034941	29036270	1	1	0	6	0	47
21	29036375	29037275	1	1	0	2	0	34
21	29037464	29038334	1	1	0	12	0	42
21	29038431	29039025	1	1	0	5	0	42
21	29039157	29039480	1	1	0	5	0	41
21	29039569	29040608	1	1	0	1	0	23
21	29040688	29042012	1	1	0	3	0	37
21	29042105	29042471	1	1	0	3	0	41
21	29042529	29043422	1	1	0	4	0	32
21	29043600	29046666	1	1	0	22	0	46
21	29047322	29048760	1	1	0	12	0	49
21	29048856	29050091	1	1	0	5	0	46
21	29050179	29053801	1	1	0	5	1	49
21	29053959	29054065	1	1	0	16	0	42
21	29056553	29060540	2	2	0	136	0	50
21	29060661	29061252	2	2	0	73	0	48
21	29061418	29061495	2	2	0	127	0	48
21	29061568	29062127	2	2	0	125	0	49
21	29062244	29062327	2	2	0	106	0	49
21	29062416	29062489	2	2	0	62	0	50
21	29062557	29063351	2	2	0	66	0	50
21	29063531	29064697	2	2	0	1	0	19
21	29063531	29064967	2	2	0	111	0	50
21	29065106	29066715	2	2	0	80	1	49
21	29066778	29066890	2	2	0	91	1	49
21	29067072	29067555	2	4	0	35	0	49
21	29067706	29069422	2	2	0	69	0	49
21	29069503	29070246	2	2	0	45	5	48
21	29070338	29073530	2	2	0	75	3	48
21	29149251	29159940	1	1	0	1	0	23
21	29321515	29326058	1	1	0	3	0	33
21	29327394	29329486	1	1	0	4	0	41
21	29329694	29342398	1	1	0	3	0	48
21	29637434	29650570	1	1	0	1	0	20
21	31120838	31124521	2	2	0	1	0	21
21	31124695	31127064	2	2	0	1	0	18
21	31127153	31130212	2	2	0	1	0	38
21	31130949	31135932	2	2	0	1	0	13
21	31141237	31141324	2	2	0	5	0	44
21	31141505	31146894	2	2	0	4	0	41
21	31147004	31152635	2	2	0	1	0	22
21	31153135	31154246	2	2	0	3	0	23
21	31154427	31164961	2	2	0	2	0	47
21	31165066	31182420	2	2	0	4	0	38
21	31195306	31202907	2	2	0	1	0	13
21	31203013	31210044	2	2	0	4	0	33
21	31213473	31217552	2	2	0	1	0	41
21	31217700	31223405	2	2	0	1	0	40
21	31223592	31225725	2	2	0	1	0	13
21	31252190	31266009	2	2	0	1	0	36
21	31266984	31276731	2	2	0	2	0	16
21	31276909	31339242	2	2	0	2	0	46
21	31339423	31344137	2	2	0	1	0	21
21	31663887	31666448	1	1	0	38	0	49
21	31666519	31667257	1	1	0	56	0	49
21	31667376	31668470	1	1	0	252	0	50
21	31672355	31685048	2	2	0	3	0	28
21	31685175	31685397	2	2	0	1	0	33
21	31685241	31685397	2	2	0	2	0	31
21	31685485	31685567	2	2	0	10	0	48
21	31685734	31688306	2	2	0	6	0	43
21	31688465	31690796	2	2	0	10	0	35
21	31690954	31691816	2	2	0	9	0	49
21	31692450	31693293	2	2	0	8	0	40
21	31693485	31694203	2	2	0	2	0	33
21	31693485	31694215	2	2	0	1	0	36
21	31694289	31694811	0	0	0	7	3	49
21	31694981	31696112	2	2	0	6	0	22
21	31696222	31696568	2	2	0	5	0	44
21	31696751	31700994	2	2	0	6	0	48
21	31701172	31701775	2	2	0	7	0	42
21	31701919	31702243	2	2	0	5	0	45
21	31703927	31705422	2	2	0	6	0	45
21	31705468	31706273	2	2	0	4	0	45
21	31866707	31872287	2	2	0	1	0	26
21	31872457	31873857	2	2	0	1	0	12
21	31924761	31940164	1	1	0	3	0	47
21	31940221	31946035	1	1	0	1	0	40
21	31946172	31958842	1	1	0	2	0	27
21	31958971	31968249	1	1	0	5	0	36
21	31968386	31974554	1	1	0	3	0	35
21	31974718	31983525	1	1	0	1	0	32
21	31983610	31990128	1	1	0	1	0	15
21	31990177	31995767	1	1	0	3	0	46
21	31995949	31998525	1	1	0	4	0	47
21	32269118	32269706	2	2	0	11	0	48
21	32269804	32270406	2	2	0	13	0	46
21	32270530	32274829	2	2	0	9	0	46
21	32274897	32278680	2	2	0	9	0	50
21	32315100	32316465	2	2	0	11	0	41
21	32317066	32317675	2	2	0	10	0	38
21	32317918	32319216	2	2	0	12	0	47
21	32319415	32320530	2	2	0	5	0	37
21	32320641	32321800	2	2	0	6	0	48
21	32321945	32322477	2	2	0	7	0	42
21	32322585	32324490	2	2	0	4	0	35
21	32324603	32325228	2	2	0	6	0	48
21	32325390	32333316	2	2	0	4	0	33
21	32333420	32334162	2	2	0	5	0	49
21	32334335	32337093	2	2	0	2	0	38
21	32337158	32337403	0	0	0	4	0	45
21	32337515	32338706	2	2	0	3	0	43
21	32338901	32341465	2	2	0	7	0	38
21	32341525	32344569	2	2	0	8	0	45
21	32344757	32345373	2	2	0	7	0	40
21	32344757	32346955	2	2	0	1	0	36
21	32345576	32346955	2	2	0	6	0	48
21	32347812	32349303	2	2	0	2	1	13
21	32350923	32352709	2	2	0	1	0	24
21	32352907	32353932	2	2	0	5	0	30
21	32354104	32354858	2	2	0	1	0	12
21	32354998	32355448	2	2	0	3	0	30
21	32355566	32357536	2	2	0	3	0	39
21	32357657	32359795	2	2	0	3	0	28
21	32359909	32361006	2	2	0	1	0	41
21	32361124	32361891	2	2	0	1	0	26
21	32362022	32363155	2	2	0	5	0	46
21	32363330	32366617	2	2	0	4	0	50
21	32366756	32368402	2	2	0	4	0	41
21	32368599	32372506	2	2	0	2	0	30
21	32372632	32373646	2	2	0	2	0	37
21	32373773	32375397	2	2	0	1	0	40
21	32383555	32384312	2	2	0	5	0	42
21	32384465	32385544	2	2	0	6	0	49
21	32385685	32392768	2	2	0	4	0	36
21	32413014	32453311	1	1	0	16	0	40
21	32413014	32457599	1	1	0	1	0	41
21	32413014	32461448	1	1	0	0	1	22
21	32413014	32467695	1	1	0	7	0	40
21	32453509	32457596	1	1	0	12	0	45
21	32453509	32457599	1	1	0	3	0	45
21	32453509	32467695	1	1	0	4	0	35
21	32457721	32467695	1	1	0	24	1	48
21	32467849	32495026	1	1	0	20	0	48
21	32495171	32501414	1	1	0	20	0	49
21	32495171	32514813	1	1	0	1	0	45
21	32501496	32503925	1	1	0	8	0	42
21	32504016	32514813	1	1	0	13	0	44
21	32601974	32602271	2	2	0	32	0	49
21	32602368	32603160	2	2	0	26	0	48
21	32603293	32604124	2	2	0	37	0	47
21	32604284	32607648	2	2	0	22	0	45
21	32607717	32609837	2	2	0	49	0	50
21	32609955	32612104	2	2	0	1	0	29
21	32610006	32612104	2	2	0	22	0	46
21	32612258	32612298	0	0	0	6	3	47
21	32631802	32638907	2	2	0	2	0	41
21	32639126	32639670	2	2	0	2	0	49
21	32641967	32645645	2	2	0	1	0	21
21	32646603	32650183	2	2	0	1	0	48
21	32656903	32657002	2	2	0	1	0	13
21	32657121	32657715	2	2	0	1	0	20
21	32657873	32664912	2	2	0	2	0	26
21	32665072	32665942	2	2	0	1	0	19
21	32666574	32670287	2	2	0	1	0	13
21	32670373	32673339	2	2	0	2	0	15
21	32670860	32673339	2	2	0	2	0	16
21	32678811	32681495	2	2	0	1	0	39
21	32681649	32684037	2	2	0	3	0	19
21	32695283	32699837	2	2	0	1	0	21
21	32695283	32701960	2	2	0	1	0	44
21	32726918	32727836	2	2	0	2	0	48
21	32735068	32737253	2	2	0	17	1	43
21	32737409	32738172	2	2	0	8	0	21
21	32738320	32743247	2	2	0	11	0	37
21	32743315	32743677	2	2	0	5	0	42
21	32743755	32744791	2	2	0	10	0	41
21	32744914	32745573	2	2	0	25	0	49
21	32745719	32748498	2	2	0	31	0	48
21	32748699	32750916	2	2	0	26	0	44
21	32748699	32751118	2	2	0	1	0	33
21	32751033	32751118	2	2	0	17	0	46
21	32751219	32755212	2	2	0	4	0	39
21	32751219	32755229	2	2	0	1	0	33
21	32755354	32756254	2	2	0	1	0	30
21	32755354	32759079	2	2	0	5	0	41
21	32759270	32759776	2	2	0	6	0	38
21	32759995	32761058	2	2	0	11	0	49
21	32761163	32762095	2	2	0	12	3	41
21	32762318	32764347	2	2	0	11	0	46
21	32764525	32769813	2	2	0	15	0	49
21	32768506	32769813	2	2	0	1	0	24
21	32769943	32771325	2	2	0	2	0	29
21	33071686	33072051	1	1	0	3	0	28
21	33215514	33238692	2	2	0	1	0	17
21	33230217	33241839	1	1	0	4	0	39
21	33230217	33241885	1	1	0	3	0	32
21	33241978	33243672	1	1	0	3	0	19
21	33243715	33244950	1	1	0	3	0	39
21	33245075	33246717	1	1	0	19	0	46
21	33246891	33248708	1	1	0	12	0	47
21	33248855	33252661	1	1	0	21	2	43
21	33252831	33260596	1	1	0	17	0	42
21	33252831	33262792	1	1	0	5	0	44
21	33260728	33262792	1	1	0	5	0	39
21	33266515	33268393	1	1	0	9	0	37
21	33268518	33276595	1	1	0	7	0	47
21	33268518	33279751	1	1	0	1	0	12
21	33276754	33279751	1	1	0	10	0	50
21	33279919	33283093	1	1	0	9	0	47
21	33283242	33288103	1	1	0	9	0	44
21	33288262	33296183	1	1	0	17	1	46
21	33325132	33335523	1	1	0	2	0	25
21	33335648	33340998	1	1	0	7	0	49
21	33341175	33343267	1	1	0	7	0	45
21	33343423	33343534	1	1	0	7	0	44
21	33343677	33345245	1	1	0	7	0	45
21	33345361	33349090	1	1	0	11	0	39
21	33349291	33349388	1	1	0	17	1	47
21	33349544	33352757	1	1	0	13	1	45
21	33352909	33353637	1	1	0	9	0	36
21	33353784	33355315	1	1	0	15	0	48
21	33353784	33355330	1	1	0	1	0	34
21	33415021	33421479	1	1	0	27	1	49
21	33421686	33426883	1	1	0	40	1	48
21	33427033	33432176	1	3	0	44	3	49
21	33432337	33432713	1	1	0	31	0	48
21	33432803	33436882	2	2	0	8	0	40
21	33432803	33439213	2	2	0	4	0	43
21	33432872	33436827	1	1	0	61	0	50
21	33436945	33436969	1	1	0	1	0	28
21	33450864	33455726	2	2	0	13	0	42
21	33455785	33460412	2	2	0	11	0	44
21	33460506	33465341	2	2	0	7	0	44
21	33465410	33467009	2	2	0	19	0	50
21	33467123	33468786	2	2	0	15	0	50
21	33468927	33479837	2	2	0	3	0	30
21	33489425	33491601	2	2	0	1	0	35
21	33504316	33504411	2	2	0	19	0	44
21	33504528	33505560	2	2	0	5	0	27
21	33505703	33505973	2	2	0	6	0	47
21	33506105	33509782	2	2	0	4	0	47
21	33509921	33511251	2	2	0	10	0	49
21	33511459	33516988	2	2	0	14	1	45
21	33517142	33517356	2	2	0	9	0	41
21	33517609	33520363	2	2	0	5	1	40
21	33520563	33520905	2	2	0	4	0	34
21	33521016	33522187	2	2	0	6	0	37
21	33522283	33524768	2	2	0	6	0	47
21	33525001	33528166	2	2	0	36	0	46
21	33528336	33528518	2	2	0	27	0	49
21	33528605	33528849	2	2	0	6	0	41
21	33528938	33530758	2	2	0	3	0	28
21	33530885	33531488	2	2	0	17	0	49
21	33531558	33532344	2	2	0	6	0	38
21	33532457	33534578	2	2	0	11	0	48
21	33534754	33535224	2	2	0	19	0	47
21	33535321	33539170	2	2	0	26	0	47
21	33539324	33542547	2	2	0	1	0	12
21	33539357	33542064	2	2	0	11	0	49
21	33543170	33546212	1	1	0	25	0	45
21	33546380	33549475	1	1	0	17	0	43
21	33550105	33550219	1	1	0	1	0	18
21	33554627	33968624	2	2	0	19	0	13
21	33555392	33557155	1	1	0	47	10	48
21	33557317	33557545	1	1	0	8	0	49
21	33557317	33559229	1	1	0	48	0	50
21	33559377	33559586	1	1	0	99	0	48
21	33559776	33561075	1	1	0	1	0	32
21	33559776	33567156	1	1	0	34	0	49
21	33567268	33568970	1	1	0	22	0	48
21	33569088	33571750	1	1	0	1	0	24
21	33569088	33572550	1	1	0	2	0	44
21	33569088	33573307	1	1	0	37	0	45
21	33572012	33573289	2	2	0	1	0	32
21	33572631	33573307	1	1	0	8	0	42
21	33573456	33575595	1	1	0	47	0	50
21	33575668	33575777	1	1	0	26	0	50
21	33578445	33579349	2	2	0	32	0	49
21	33579563	33581301	2	2	0	17	0	48
21	33581501	33581950	2	2	0	11	0	50
21	33582056	33582164	2	2	0	4	0	45
21	33582247	33583487	2	2	0	7	0	44
21	33583667	33584589	2	2	0	7	0	48
21	33584769	33585977	2	2	0	16	0	48
21	33586182	33587521	2	2	0	9	0	41
21	33589034	33589460	2	2	0	1	0	19
21	33591208	33595730	2	6	0	1	0	46
21	33595837	33597279	2	2	0	7	0	47
21	33596214	33597279	2	2	0	1	0	50
21	33597402	33599149	2	2	0	3	0	36
21	33599249	33602233	2	2	0	3	0	32
21	33599286	33602233	2	2	0	2	0	31
21	33603538	33613537	2	2	0	1	0	41
21	33721271	33722587	1	1	0	2	0	34
21	33722652	33735043	1	1	0	1	0	34
21	33735205	33750142	1	1	0	6	0	46
21	33750323	33751809	1	1	0	1	0	33
21	33761987	33765874	1	1	0	2	0	39
21	33766013	33767712	1	1	0	2	0	38
21	33767829	33772060	1	1	0	2	0	17
21	33774879	33774967	1	1	0	8	0	43
21	33775109	33781460	1	1	0	4	0	41
21	33781549	33781993	1	1	0	1	0	37
21	33782134	33794340	1	1	0	3	0	41
21	33797609	33799807	1	1	0	6	0	45
21	33799930	33810974	1	1	0	3	0	45
21	33811223	33813912	1	1	0	7	0	49
21	33814073	33818266	1	1	0	6	0	43
21	33818473	33819240	1	1	0	7	0	47
21	33819324	33823486	1	1	0	5	0	35
21	33819324	33829623	1	1	0	1	0	19
21	33823654	33826817	1	1	0	7	0	49
21	33826864	33829623	1	1	0	4	0	48
21	33829746	33834306	1	1	0	7	0	24
21	33834425	33836440	1	1	0	11	0	45
21	33836633	33836986	1	1	0	12	0	49
21	33836633	33856735	1	1	0	1	0	14
21	33883672	33885040	1	1	0	1	0	36
21	33885124	33885438	1	1	0	2	0	44
21	33885523	33886286	1	1	0	2	0	35
21	33903640	33903934	2	2	0	532	0	49
21	33903657	33903934	2	2	0	3	0	43
21	33904022	33907340	2	2	0	328	0	49
21	33907454	33909081	2	2	0	244	0	49
21	33907454	33912288	2	2	0	1	0	29
21	33907462	33909088	1	1	0	1	0	47
21	33909212	33912288	2	2	0	294	0	50
21	33912400	33914449	2	2	0	98	0	49
21	33914501	33915727	2	2	0	51	0	46
21	34073269	34094862	1	1	0	1	0	35
21	34073746	34074135	1	1	0	1	0	14
21	34073746	34094862	1	1	0	18	0	50
21	34073746	34125340	1	1	0	62	0	48
21	34073746	34142407	1	1	0	2	0	18
21	34097284	34125340	1	1	0	9	0	47
21	34102909	34103496	1	1	0	1	0	23
21	34103520	34125340	1	1	0	1	0	23
21	34125481	34142407	1	1	0	38	0	49
21	34180794	34182707	1	1	0	1	0	46
21	34376271	34379432	1	1	0	0	1	27
21	34379517	34385477	1	1	0	0	7	38
21	34379517	34399710	1	1	0	0	1	31
21	34385645	34388628	1	1	0	0	13	39
21	34385645	34399710	1	1	0	0	1	21
21	34399900	34402090	1	1	0	0	1	49
21	34518257	34521498	2	2	0	7	0	44
21	34521659	34523536	2	2	0	7	0	47
21	34523711	34526662	2	2	0	6	0	48
21	34792611	34799300	2	2	0	5	0	36
21	34799463	34834409	2	2	0	8	0	38
21	34799463	34859473	2	2	0	4	0	46
21	34834602	34859473	2	2	0	11	0	35
21	34859579	34880556	2	2	0	9	0	41
21	34880714	34882187	2	2	0	1	0	24
21	34880714	34886842	2	2	0	4	0	30
21	34883578	34883964	1	1	0	1	0	26
21	36035961	36036084	2	2	0	4	0	50
21	36036252	36038149	2	2	0	2	0	38
21	36038274	36040574	2	2	0	3	0	47
21	36041889	36043781	2	2	0	1	0	24
21	36043652	36043781	2	2	0	3	0	50
21	36043957	36045581	2	2	0	23	0	50
21	36046012	36048307	2	2	0	7	0	45
21	36046012	36053582	2	2	0	1	0	23
21	36048397	36053582	2	2	0	2	0	25
21	36053621	36057108	2	2	0	2	0	36
21	36057205	36058815	2	2	0	3	0	43
21	36058925	36059821	2	2	0	0	1	29
21	36058925	36060346	2	2	0	5	0	36
21	36058974	36060346	2	2	0	2	0	24
21	36070405	36070949	1	1	0	42	0	42
21	36071058	36072445	1	1	0	41	0	48
21	36135482	36137824	1	1	0	9	0	45
21	36137933	36146075	1	1	0	10	0	38
21	36156944	36164707	1	1	0	4	0	49
21	36200502	36208714	1	1	0	1	0	19
21	36208905	36211552	1	1	0	2	0	16
21	36212098	36214080	1	1	0	1	0	30
21	36214191	36214441	1	1	0	2	0	19
21	36214557	36219371	1	1	0	2	0	40
21	36219493	36223230	1	1	0	2	0	23
21	36223351	36225564	1	1	0	1	0	13
21	36227878	36230449	1	1	0	3	0	44
21	36231135	36232803	1	1	0	5	0	38
21	36237415	36238600	1	1	0	2	0	14
21	36239956	36245047	1	1	0	3	0	41
21	36246678	36247516	1	1	0	2	0	26
21	36247629	36248379	1	1	0	1	0	25
21	36248569	36251161	1	1	0	4	0	50
21	36251285	36253771	1	1	0	1	0	27
21	36253910	36260676	1	1	0	2	0	34
21	36263651	36263747	1	1	0	1	0	16
21	36263815	36270012	1	1	0	1	0	18
21	36270158	36277020	1	1	0	3	0	36
21	36277101	36277974	1	1	0	1	0	31
21	36278085	36278208	1	1	0	3	0	47
21	36278356	36280284	1	1	0	4	0	37
21	36281612	36288013	1	1	0	4	0	30
21	36288812	36289044	1	1	0	6	0	45
21	36289207	36292103	1	1	0	5	0	31
21	36292234	36293319	1	1	0	13	0	33
21	36320304	36333645	1	1	0	2	0	49
21	36320304	36336873	1	1	0	1	0	20
21	36333719	36336873	1	1	0	1	0	15
21	36337007	36337731	1	1	0	2	0	42
21	36337946	36338772	0	0	0	7	0	35
21	36338922	36341398	1	1	0	5	0	44
21	36341547	36344578	1	1	0	3	0	36
21	36344708	36344911	1	1	0	4	0	43
21	36345032	36349310	1	1	0	3	0	27
21	36349409	36356619	1	1	0	1	0	18
21	36356725	36359954	1	1	0	6	0	41
21	36360259	36362182	1	1	0	6	0	46
21	36364260	36368987	1	1	0	8	0	42
21	36369877	36372373	1	1	0	16	0	49
21	36372532	36375142	1	1	0	18	0	49
21	36385452	36386059	1	1	0	2	0	21
21	36386263	36387597	1	1	0	10	0	39
21	36387731	36391550	1	1	0	3	0	44
21	36391669	36394546	1	1	0	8	0	48
